Employee ID,Period_Start,Period_End,Phase_Lifting,Phase_Moving,Phase_Placing,Velocity_avg,Velocity_abs,Fatigue or not
2,270,279,0,1,0,-182.59404,182.59404,0
1,271,280,0,1,0,-2060.2548,2060.2548,0
2,271,280,0,1,0,1729.23147,1729.23147,0
1,272,281,0,1,0,-161.1036,161.1036,0
2,272,281,0,1,0,-160.8273,160.8273,0
1,273,282,0,1,0,-181.2624,181.2624,0
2,273,282,0,1,0,-155.56752,155.56752,0
1,274,283,0,1,0,-199.947,199.947,0
2,274,283,0,1,0,-158.50029,158.50029,0
1,275,284,0,1,0,-202.9575,202.9575,0
2,275,284,0,1,0,-157.12515,157.12515,0
1,276,285,0,1,0,-214.596,214.596,0
2,276,285,0,1,0,-150.261,150.261,0
1,277,286,0,1,0,-221.10588,221.10588,0
2,277,286,0,1,0,-150.38043,150.38043,0
1,278,287,0,1,0,-205.23135,205.23135,0
2,278,287,0,1,0,-138.36915,138.36915,0
1,279,288,0,1,0,-212.6487,212.6487,0
2,279,288,0,1,0,-129.73935,129.73935,0
1,280,289,0,1,0,1683.7008,1683.7008,0
2,280,289,0,1,0,-2003.37573,2003.37573,0
1,281,290,0,1,0,-214.0041,214.0041,0
2,281,290,0,1,0,-115.0173,115.0173,0
1,282,291,0,1,0,-200.37915,200.37915,0
2,282,291,0,1,0,-125.49966,125.49966,0
1,283,292,0,1,0,-201.0489,201.0489,0
2,283,292,0,1,0,-129.86349,129.86349,0
1,284,293,0,1,0,-216.97368,216.97368,0
2,284,293,0,1,0,-127.88727,127.88727,0
1,285,294,0,1,0,-211.7925,211.7925,0
2,285,294,0,1,0,-138.64221,138.64221,0
1,286,295,0,1,0,-226.23252,226.23252,0
2,286,295,0,1,0,-152.16795,152.16795,0
1,287,296,0,1,0,-246.99759,246.99759,0
2,287,296,0,1,0,-157.41918,157.41918,0
1,288,297,0,1,0,-243.8463,243.8463,0
2,288,297,0,1,0,-165.81318,165.81318,0
1,289,298,0,1,0,-245.90157,245.90157,0
2,289,298,0,1,0,-189.64668,189.64668,0
1,290,299,0,1,0,-2004.60585,2004.60585,0
2,290,299,0,1,0,1549.44372,1549.44372,0
1,291,300,0,1,0,-2003.32335,2003.32335,0
2,291,300,0,1,0,1553.16231,1553.16231,0
1,292,301,0,1,0,-2010.8739,2010.8739,0
2,292,301,0,1,0,1545.49995,1545.49995,0
1,293,302,0,1,0,-1996.79562,1996.79562,0
2,293,302,0,1,0,1532.39214,1532.39214,0
1,294,303,0,1,0,-2003.0892,2003.0892,0
2,294,303,0,1,0,1535.46381,1535.46381,0
1,295,304,0,1,0,-1998.88767,1998.88767,0
2,295,304,0,1,0,1539.82368,1539.82368,0
1,296,305,0,1,0,-2003.49096,2003.49096,0
2,296,305,0,1,0,1529.6097,1529.6097,0
1,297,306,0,1,0,-2013.72465,2013.72465,0
2,297,306,0,1,0,1528.84014,1528.84014,0
1,298,307,0,1,0,-2010.55518,2010.55518,0
2,298,307,0,1,0,1531.89426,1531.89426,0
1,299,308,0,1,0,-254.4807,254.4807,0
2,299,308,0,1,0,-208.5873,208.5873,0
1,300,309,0,1,0,-258.1488,258.1488,0
2,300,309,0,1,0,-211.08141,211.08141,0
1,301,310,0,1,0,-261.9801,261.9801,0
2,301,310,0,1,0,-201.27903,201.27903,0
1,302,311,0,1,0,-279.2691,279.2691,0
2,302,311,0,1,0,-198.65229,198.65229,0
1,303,312,0,1,0,-279.9828,279.9828,0
2,303,312,0,1,0,-188.97489,188.97489,0
1,304,313,0,1,0,-277.33002,277.33002,0
2,304,313,0,1,0,-181.47693,181.47693,0
1,305,314,0,1,0,-273.12288,273.12288,0
2,305,314,0,1,0,-172.09542,172.09542,0
1,306,315,0,1,0,-267.89205,267.89205,0
2,306,315,0,1,0,-161.87241,161.87241,0
1,307,316,0,1,0,-274.14237,274.14237,0
2,307,316,0,1,0,-173.11326,173.11326,0
1,308,317,0,1,0,-260.49903,260.49903,0
2,308,317,0,1,0,-167.45394,167.45394,0
1,309,318,0,1,0,-255.501,255.501,0
2,309,318,0,1,0,-171.31068,171.31068,0
1,310,319,0,1,0,1641.6915,1641.6915,0
2,310,319,0,1,0,-2055.0318,2055.0318,0
1,311,320,0,1,0,1659.4509,1659.4509,0
2,311,320,0,1,0,-2053.55001,2053.55001,0
1,312,321,0,1,0,1667.3928,1667.3928,0
2,312,321,0,1,0,-2047.37187,2047.37187,0
1,313,322,0,1,0,1676.81829,1676.81829,0
2,313,322,0,1,0,-2049.99945,2049.99945,0
1,314,323,0,1,0,1688.08737,1688.08737,0
2,314,323,0,1,0,-2047.6179,2047.6179,0
1,315,324,0,1,0,1702.62252,1702.62252,0
2,315,324,0,1,0,-2038.87869,2038.87869,0
1,316,325,0,1,0,1712.81139,1712.81139,0
2,316,325,0,1,0,-2017.8696,2017.8696,0
1,317,326,0,1,0,1713.66336,1713.66336,0
2,317,326,0,1,0,-2015.21391,2015.21391,0
1,318,327,0,1,0,1720.19838,1720.19838,0
2,318,327,0,1,0,-1997.02557,1997.02557,0
1,319,328,0,1,0,-153.39222,153.39222,0
2,319,328,0,1,0,-101.23977,101.23977,0
1,320,329,0,1,0,-151.3809,151.3809,0
2,320,329,0,1,0,-94.8363,94.8363,0
1,321,330,0,1,0,-152.66409,152.66409,0
2,321,330,0,1,0,-93.42762,93.42762,0
1,322,331,0,1,0,-155.4282,155.4282,0
2,322,331,0,1,0,-70.5126,70.5126,0
1,323,332,0,1,0,-165.25029,165.25029,0
2,323,332,0,1,0,-55.7289,55.7289,0
1,324,333,0,1,0,-169.30272,169.30272,0
2,324,333,0,1,0,-49.6116,49.6116,0
1,325,334,0,1,0,-171.35166,171.35166,0
2,325,334,0,1,0,-37.97688,37.97688,0
1,326,335,0,1,0,-176.44605,176.44605,0
2,326,335,0,1,0,-38.69517,38.69517,0
1,327,336,0,1,0,-172.20372,172.20372,0
2,327,336,0,1,0,-30.7347,30.7347,0
1,328,337,0,1,0,-183.27153,183.27153,0
2,328,337,0,1,0,-30.85695,30.85695,0
1,329,338,0,1,0,-186.0033,186.0033,0
2,329,338,0,1,0,-38.84082,38.84082,0
1,330,339,0,1,0,-178.19313,178.19313,0
2,330,339,0,1,0,-42.65634,42.65634,0
1,331,340,0,1,0,-177.549,177.549,0
2,331,340,0,1,0,-59.0688,59.0688,0
1,332,341,0,1,0,-167.26479,167.26479,0
2,332,341,0,1,0,-65.7972,65.7972,0
1,333,342,0,1,0,-163.66161,163.66161,0
2,333,342,0,1,0,-77.80083,77.80083,0
1,334,343,0,1,0,-1812.25734,1812.25734,0
2,334,343,0,1,0,1534.58634,1534.58634,0
1,335,344,0,1,0,-1794.89226,1794.89226,0
2,335,344,0,1,0,1520.50218,1520.50218,0
1,336,345,0,1,0,-1795.02798,1795.02798,0
2,336,345,0,1,0,1494.28644,1494.28644,0
1,337,346,0,1,0,-1781.84253,1781.84253,0
2,337,346,0,1,0,1462.92408,1462.92408,0
1,338,347,0,1,0,-1783.8861,1783.8861,0
2,338,347,0,1,0,1457.78952,1457.78952,0
1,339,348,0,1,0,-1776.23862,1776.23862,0
2,339,348,0,1,0,1463.24787,1463.24787,0
1,340,349,0,1,0,-1784.29203,1784.29203,0
2,340,349,0,1,0,1452.1434,1452.1434,0
1,341,350,0,1,0,-1785.29481,1785.29481,0
2,341,350,0,1,0,1429.42002,1429.42002,0
1,342,351,0,1,0,-1805.69283,1805.69283,0
2,342,351,0,1,0,1417.90002,1417.90002,0
1,343,352,0,1,0,-157.88109,157.88109,0
2,343,352,0,1,0,-207.46437,207.46437,0
1,344,353,0,1,0,-190.06509,190.06509,0
2,344,353,0,1,0,-207.19458,207.19458,0
1,345,354,0,1,0,-206.23818,206.23818,0
2,345,354,0,1,0,-201.17109,201.17109,0
1,346,355,0,1,0,-222.14097,222.14097,0
2,346,355,0,1,0,-186.18729,186.18729,0
1,347,356,0,1,0,-231.36462,231.36462,0
2,347,356,0,1,0,-191.24673,191.24673,0
1,348,357,0,1,0,-262.5516,262.5516,0
2,348,357,0,1,0,-191.58345,191.58345,0
1,349,358,0,1,0,-269.64912,269.64912,0
2,349,358,0,1,0,-198.69132,198.69132,0
1,350,359,0,1,0,-282.19104,282.19104,0
2,350,359,0,1,0,-196.5306,196.5306,0
1,351,360,0,1,0,-287.31177,287.31177,0
2,351,360,0,1,0,-202.01649,202.01649,0
1,352,361,0,1,0,-300.3141,300.3141,0
2,352,361,0,1,0,-209.88303,209.88303,0
1,353,362,0,1,0,-280.41849,280.41849,0
2,353,362,0,1,0,-214.04193,214.04193,0
1,354,363,0,1,0,-281.92365,281.92365,0
2,354,363,0,1,0,-217.6551,217.6551,0
1,355,364,0,1,0,-271.03314,271.03314,0
2,355,364,0,1,0,-228.48189,228.48189,0
1,356,365,0,1,0,-269.75247,269.75247,0
2,356,365,0,1,0,-221.31159,221.31159,0
1,357,366,0,1,0,-235.39176,235.39176,0
2,357,366,0,1,0,-232.188,232.188,0
1,358,367,0,1,0,-220.56933,220.56933,0
2,358,367,0,1,0,-220.7319,220.7319,0
1,359,368,0,1,0,-205.57464,205.57464,0
2,359,368,0,1,0,-219.49158,219.49158,0
1,360,369,0,1,0,-177.72129,177.72129,0
2,360,369,0,1,0,-215.03076,215.03076,0
1,361,370,0,1,0,1470.41442,1470.41442,0
2,361,370,0,1,0,-1851.9882,1851.9882,0
1,362,371,0,1,0,1451.68713,1451.68713,0
2,362,371,0,1,0,-1817.75214,1817.75214,0
1,363,372,0,1,0,1452.91335,1452.91335,0
2,363,372,0,1,0,-1801.89684,1801.89684,0
1,364,373,0,1,0,-105.94302,105.94302,0
2,364,373,0,1,0,-218.5779,218.5779,0
1,365,374,0,1,0,-77.53578,77.53578,0
2,365,374,0,1,0,-231.0396,231.0396,0
1,366,375,0,1,0,-70.75578,70.75578,0
2,366,375,0,1,0,-248.69262,248.69262,0
1,367,376,0,1,0,-37.63284,37.63284,0
2,367,376,0,1,0,-256.90158,256.90158,0
1,368,377,0,1,0,-29.5989,29.5989,0
2,368,377,0,1,0,-249.72333,249.72333,0
1,369,378,0,1,0,-20.7246,20.7246,0
2,369,378,0,1,0,-245.39574,245.39574,0
1,370,379,0,1,0,-1625.12799,1625.12799,0
2,370,379,0,1,0,1399.33485,1399.33485,0
1,371,380,0,1,0,-1577.11356,1577.11356,0
2,371,380,0,1,0,1362.53448,1362.53448,0
1,372,381,0,1,0,-1554.68427,1554.68427,0
2,372,381,0,1,0,1351.77837,1351.77837,0
1,373,382,0,1,0,31.10073,31.10073,0
2,373,382,0,1,0,-237.55983,237.55983,0
1,374,383,0,0,1,50.98056,50.98056,0
2,374,383,0,0,1,-225.68382,225.68382,0
1,375,384,0,0,1,40.57113,40.57113,0
2,375,384,0,0,1,-212.5182,212.5182,0
1,376,385,0,0,1,26.0493,26.0493,0
2,376,385,0,0,1,-215.77935,215.77935,0
1,377,386,0,0,1,14.70987,14.70987,0
2,377,386,0,0,1,-224.01576,224.01576,0
1,378,387,0,0,1,-7.91745,7.91745,0
2,378,387,0,0,1,-223.60131,223.60131,0
1,379,388,0,0,1,-38.3763,38.3763,0
2,379,388,0,0,1,-232.68945,232.68945,0
1,380,389,0,0,1,-61.57074,61.57074,0
2,380,389,0,0,1,-223.99641,223.99641,0
1,381,390,0,0,1,-81.52995,81.52995,0
2,381,390,0,0,1,-238.26123,238.26123,0
1,382,391,0,0,1,-113.15412,113.15412,0
2,382,391,0,0,1,-218.85591,218.85591,0
1,383,392,0,0,1,1021.53756,1021.53756,0
2,383,392,0,0,1,-1372.59018,1372.59018,0
1,384,393,0,0,1,1000.5234,1000.5234,0
2,384,393,0,0,1,-1370.86236,1370.86236,0
1,385,394,0,0,1,977.81532,977.81532,0
2,385,394,0,0,1,-1363.00359,1363.00359,0
1,386,395,0,0,1,987.86691,987.86691,0
2,386,395,0,0,1,-1333.65255,1333.65255,0
1,387,396,0,0,1,1000.0263,1000.0263,0
2,387,396,0,0,1,-1330.03626,1330.03626,0
1,388,397,0,0,1,985.38099,985.38099,0
2,388,397,0,0,1,-1336.54803,1336.54803,0
1,389,398,0,0,1,972.7884,972.7884,0
2,389,398,0,0,1,-1343.0199,1343.0199,0
1,390,399,0,0,1,971.1546,971.1546,0
2,390,399,0,0,1,-1309.74594,1309.74594,0
1,391,400,0,0,1,967.27662,967.27662,0
2,391,400,0,0,1,-1308.32739,1308.32739,0
1,392,401,0,0,1,-206.27487,206.27487,0
2,392,401,0,0,1,-128.33097,128.33097,0
1,393,402,0,0,1,-195.3891,195.3891,0
2,393,402,0,0,1,-157.51767,157.51767,0
1,394,403,0,0,1,-186.79341,186.79341,0
2,394,403,0,0,1,-162.67224,162.67224,0
1,395,404,0,0,1,-190.72965,190.72965,0
2,395,404,0,0,1,-204.08292,204.08292,0
1,396,405,0,0,1,-202.58997,202.58997,0
2,396,405,0,0,1,-155.75856,155.75856,0
1,397,406,0,0,1,-198.1956,198.1956,0
2,397,406,0,0,1,-158.69526,158.69526,0
1,398,407,0,0,1,-194.74011,194.74011,0
2,398,407,0,0,1,-145.77753,145.77753,0
1,399,408,0,0,1,-194.82447,194.82447,0
2,399,408,0,0,1,-174.66954,174.66954,0
1,400,409,0,0,1,-182.55582,182.55582,0
2,400,409,0,0,1,-159.03243,159.03243,0
1,401,410,0,0,1,-164.37372,164.37372,0
2,401,410,0,0,1,-176.24055,176.24055,0
1,402,411,0,0,1,-161.28456,161.28456,0
2,402,411,0,0,1,-113.859,113.859,0
1,403,412,0,0,1,-161.79354,161.79354,0
2,403,412,0,0,1,-91.02402,91.02402,0
1,404,413,0,0,1,-174.22365,174.22365,0
2,404,413,0,0,1,-69.88182,69.88182,0
1,405,414,0,0,1,-172.4376,172.4376,0
2,405,414,0,0,1,-99.77394,99.77394,0
1,406,415,0,0,1,-143.77422,143.77422,0
2,406,415,0,0,1,-107.53368,107.53368,0
1,407,416,0,0,1,-140.28759,140.28759,0
2,407,416,0,0,1,-71.77749,71.77749,0
1,408,417,0,0,1,-142.58253,142.58253,0
2,408,417,0,0,1,-71.45268,71.45268,0
1,409,418,0,0,1,-148.27065,148.27065,0
2,409,418,0,0,1,-76.13286,76.13286,0
1,410,419,0,0,1,-152.58231,152.58231,0
2,410,419,0,0,1,-53.94108,53.94108,0
1,411,420,0,0,1,-142.6326,142.6326,0
2,411,420,0,0,1,-54.18069,54.18069,0
1,412,421,0,0,1,-137.93256,137.93256,0
2,412,421,0,0,1,-78.09558,78.09558,0
1,413,422,0,0,1,-118.38978,118.38978,0
2,413,422,0,0,1,-47.97537,47.97537,0
1,414,423,0,0,1,-95.48058,95.48058,0
2,414,423,0,0,1,-39.85191,39.85191,0
1,415,424,0,0,1,-108.54666,108.54666,0
2,415,424,0,0,1,-80.54637,80.54637,0
1,416,425,0,0,1,-103.10403,103.10403,0
2,416,425,0,0,1,-83.81079,83.81079,0
1,417,426,0,0,1,-79.47789,79.47789,0
2,417,426,0,0,1,-76.8042,76.8042,0
1,418,427,0,0,1,-56.00865,56.00865,0
2,418,427,0,0,1,-76.72155,76.72155,0
1,419,428,0,0,1,-58.48743,58.48743,0
2,419,428,0,0,1,-94.96314,94.96314,0
1,420,429,0,0,1,-64.21539,64.21539,0
2,420,429,0,0,1,-127.58946,127.58946,0
1,421,430,0,0,1,-61.9587,61.9587,0
2,421,430,0,0,1,-82.52526,82.52526,0
1,422,431,0,0,1,-55.98492,55.98492,0
2,422,431,0,0,1,-82.03947,82.03947,0
1,423,432,0,0,1,-55.68672,55.68672,0
2,423,432,0,0,1,-124.51818,124.51818,0
1,424,433,0,0,1,-42.26757,42.26757,0
2,424,433,0,0,1,-35.67417,35.67417,0
1,425,434,0,0,1,-40.46844,40.46844,0
2,425,434,0,0,1,-12.10182,12.10182,0
1,426,435,0,0,1,-53.76621,53.76621,0
2,426,435,0,0,1,40.35678,40.35678,0
1,427,436,0,0,1,-76.1013,76.1013,0
2,427,436,0,0,1,-47.08614,47.08614,0
1,428,437,0,0,1,-65.06568,65.06568,0
2,428,437,0,0,1,49.30197,49.30197,0
1,429,438,0,0,1,-62.49327,62.49327,0
2,429,438,0,0,1,-18.38877,18.38877,0
1,430,439,0,0,1,-56.79414,56.79414,0
2,430,439,0,0,1,-17.7129,17.7129,0
1,431,440,0,0,1,-64.39674,64.39674,0
2,431,440,0,0,1,-16.87392,16.87392,0
1,432,441,0,0,1,-69.70968,69.70968,0
2,432,441,0,0,1,14.30079,14.30079,0
1,433,442,0,0,1,-75.41247,75.41247,0
2,433,442,0,0,1,-2.53905,2.53905,0
1,434,443,0,0,1,-69.79989,69.79989,0
2,434,443,0,0,1,-46.82874,46.82874,0
1,435,444,0,0,1,-55.80291,55.80291,0
2,435,444,0,0,1,-71.77467,71.77467,0
1,436,445,0,0,1,-40.37979,40.37979,0
2,436,445,0,0,1,27.97623,27.97623,0
1,437,446,0,0,1,-45.1044,45.1044,0
2,437,446,0,0,1,-14.73417,14.73417,0
1,438,447,0,0,1,-42.56829,42.56829,0
2,438,447,0,0,1,90.33087,90.33087,0
1,439,448,0,0,1,-34.45413,34.45413,0
2,439,448,0,0,1,18.83238,18.83238,0
1,440,449,0,0,1,-36.87327,36.87327,0
2,440,449,0,0,1,0.03189,0.03189,0
1,441,450,0,0,1,-25.76748,25.76748,0
2,441,450,0,0,1,50.49546,50.49546,0
1,442,451,0,0,1,-20.42226,20.42226,0
2,442,451,0,0,1,21.47637,21.47637,0
1,443,452,0,0,1,-17.71068,17.71068,0
2,443,452,0,0,1,24.92127,24.92127,0
1,444,453,0,0,1,-11.45109,11.45109,0
2,444,453,0,0,1,9.63024,9.63024,0
1,445,454,0,0,1,-12.14493,12.14493,0
2,445,454,0,0,1,9.55317,9.55317,0
1,446,455,0,0,1,-14.37861,14.37861,0
2,446,455,0,0,1,-30.64497,30.64497,0
1,447,456,0,0,1,-19.19523,19.19523,0
2,447,456,0,0,1,-58.8876,58.8876,0
1,448,457,0,0,1,-18.73032,18.73032,0
2,448,457,0,0,1,5.08557,5.08557,0
1,449,458,0,0,1,-14.22408,14.22408,0
2,449,458,0,0,1,2.95455,2.95455,0
1,450,459,0,0,1,-23.97042,23.97042,0
2,450,459,0,0,1,-42.72225,42.72225,0
1,451,460,0,0,1,-23.03253,23.03253,0
2,451,460,0,0,1,0.80784,0.80784,0
1,452,461,0,0,1,-19.61091,19.61091,0
2,452,461,0,0,1,35.25774,35.25774,0
1,453,462,0,0,1,-16.986,16.986,0
2,453,462,0,0,1,0.21837,0.21837,0
1,454,463,0,0,1,-13.27041,13.27041,0
2,454,463,0,0,1,22.23561,22.23561,0
1,455,464,0,0,1,-6.95787,6.95787,0
2,455,464,0,0,1,45.57135,45.57135,0
1,456,465,0,0,1,-1.98276,1.98276,0
2,456,465,0,0,1,59.18952,59.18952,0
1,457,466,0,0,1,-9.09468,9.09468,0
2,457,466,0,0,1,57.5748,57.5748,0
1,458,467,0,0,1,-3.15621,3.15621,0
2,458,467,0,0,1,55.35792,55.35792,0
1,459,468,0,0,1,7.29006,7.29006,0
2,459,468,0,0,1,51.19395,51.19395,0
1,460,469,0,0,1,2.61681,2.61681,0
2,460,469,0,0,1,40.50039,40.50039,0
1,461,470,0,0,1,-0.74793,0.74793,0
2,461,470,0,0,1,67.31466,67.31466,0
1,462,471,0,0,1,-4.84005,4.84005,0
2,462,471,0,0,1,66.86823,66.86823,0
1,463,472,0,0,1,2.30799,2.30799,0
2,463,472,0,0,1,43.60059,43.60059,0
1,464,473,0,0,1,-5.56104,5.56104,0
2,464,473,0,0,1,-5.17488,5.17488,0
1,465,474,0,0,1,-3.67191,3.67191,0
2,465,474,0,0,1,-1.80558,1.80558,0
1,466,475,0,0,1,2.89128,2.89128,0
2,466,475,0,0,1,4.10388,4.10388,0
1,467,476,0,0,1,4.9224,4.9224,0
2,467,476,0,0,1,25.58211,25.58211,0
1,468,477,0,0,1,14.48097,14.48097,0
2,468,477,0,0,1,18.56409,18.56409,0
1,469,478,0,0,1,18.37716,18.37716,0
2,469,478,0,0,1,41.80059,41.80059,0
1,470,479,0,0,1,31.04262,31.04262,0
2,470,479,0,0,1,0.57882,0.57882,0
1,471,480,0,0,1,37.84857,37.84857,0
2,471,480,0,0,1,63.46623,63.46623,0
1,472,481,0,0,1,36.4224,36.4224,0
2,472,481,0,0,1,41.87247,41.87247,0
1,473,482,0,0,1,55.23078,55.23078,0
2,473,482,0,0,1,106.90968,106.90968,0
1,474,483,0,0,1,60.03351,60.03351,0
2,474,483,0,0,1,103.24926,103.24926,0
1,475,484,0,0,1,57.1617,57.1617,0
2,475,484,0,0,1,83.40231,83.40231,0
1,476,485,0,0,1,64.107,64.107,0
2,476,485,0,0,1,70.39206,70.39206,0
1,477,486,0,0,1,66.26139,66.26139,0
2,477,486,0,0,1,96.12369,96.12369,0
1,478,487,0,0,1,68.53224,68.53224,0
2,478,487,0,0,1,96.1041,96.1041,0
1,479,488,0,0,1,85.61955,85.61955,0
2,479,488,0,0,1,62.57007,62.57007,0
1,480,489,0,0,1,65.80956,65.80956,0
2,480,489,0,0,1,87.0525,87.0525,0
1,481,490,0,0,1,79.68468,79.68468,0
2,481,490,0,0,1,116.96349,116.96349,0
1,482,491,0,0,1,62.86794,62.86794,0
2,482,491,0,0,1,46.82244,46.82244,0
1,483,492,0,0,1,65.80473,65.80473,0
2,483,492,0,0,1,60.08841,60.08841,0
1,484,493,0,0,1,68.92131,68.92131,0
2,484,493,0,0,1,85.4727,85.4727,0
1,485,494,0,0,1,69.37638,69.37638,0
2,485,494,0,0,1,109.71495,109.71495,0
1,486,495,0,0,1,67.50822,67.50822,0
2,486,495,0,0,1,91.14621,91.14621,0
1,487,496,0,0,1,79.33452,79.33452,0
2,487,496,0,0,1,50.14701,50.14701,0
1,488,497,0,0,1,62.27679,62.27679,0
2,488,497,0,0,1,85.26882,85.26882,0
1,489,498,0,0,1,88.78353,88.78353,0
2,489,498,0,0,1,42.07572,42.07572,0
1,490,499,0,0,1,84.98784,84.98784,0
2,490,499,0,0,1,-6.67695,6.67695,0
1,491,500,0,0,1,103.23096,103.23096,0
2,491,500,0,0,1,72.79566,72.79566,0
1,492,501,0,0,1,127.48572,127.48572,0
2,492,501,0,0,1,40.69467,40.69467,0
1,493,502,0,0,1,140.73369,140.73369,0
2,493,502,0,0,1,5.11122,5.11122,0
1,494,503,0,0,1,179.12382,179.12382,0
2,494,503,0,0,1,-70.3932,70.3932,0
1,495,504,0,0,1,156.25566,156.25566,0
2,495,504,0,0,1,8.86035,8.86035,0
1,496,505,0,0,1,167.8812,167.8812,0
2,496,505,0,0,1,22.41354,22.41354,0
1,497,506,0,0,1,159.47475,159.47475,0
2,497,506,0,0,1,-10.19139,10.19139,0
1,498,507,0,0,1,160.37274,160.37274,0
2,498,507,0,0,1,-2.81457,2.81457,0
1,499,508,0,0,1,160.10433,160.10433,0
2,499,508,0,0,1,24.5457,24.5457,0
1,500,509,0,0,1,173.1633,173.1633,0
2,500,509,0,0,1,-29.85648,29.85648,0
1,501,510,0,0,1,181.60965,181.60965,0
2,501,510,0,0,1,-20.55318,20.55318,0
1,502,511,0,0,1,199.97109,199.97109,0
2,502,511,0,0,1,1.59852,1.59852,0
1,503,512,0,0,1,188.9607,188.9607,0
2,503,512,0,0,1,83.41782,83.41782,0
1,504,513,0,0,1,221.86575,221.86575,0
2,504,513,0,0,1,15.41787,15.41787,0
1,505,514,0,0,1,241.30533,241.30533,0
2,505,514,0,0,1,16.04736,16.04736,0
1,506,515,0,0,1,255.8226,255.8226,0
2,506,515,0,0,1,45.93564,45.93564,0
1,507,516,0,0,1,272.11614,272.11614,0
2,507,516,0,0,1,36.39822,36.39822,0
1,508,517,0,0,1,284.44419,284.44419,0
2,508,517,0,0,1,41.48328,41.48328,0
