Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
1,15,1194.0,276.0,132.0,320.0,0.4125,153.8,110.9,29.3,143.8,112.2,29.5,170.1,90.6,170.0,160.3,94.1,169.6,81.6,82.7,99.4,96.3,0
2,15,1079.0,348.0,128.0,408.0,0.3137255,89.0,99.6,10.2,128.8,94.7,12.2,159.8,81.1,164.3,160.5,90.4,164.8,89.4,82.5,83.3,104.8,0
1,16,1192.5,279.5,135.0,323.0,0.41795665,152.1,114.6,32.2,143.8,111.4,29.1,168.4,90.9,170.0,158.5,95.2,168.5,82.4,82.2,99.1,96.3,0
2,16,1079.0,349.0,128.0,412.0,0.3106796,86.8,108.7,16.6,137.1,90.7,9.6,157.0,86.1,165.1,161.2,84.0,168.2,92.1,81.1,78.9,107.8,0
1,17,1192.5,281.5,137.0,325.0,0.42153847,148.3,116.1,34.1,145.4,111.4,28.8,168.2,91.2,169.3,157.9,95.5,168.5,82.0,82.5,99.5,96.0,0
2,17,1078.5,354.5,125.0,415.0,0.30120483,94.8,111.5,14.3,137.6,82.9,6.0,157.5,90.6,164.4,161.8,81.0,166.9,97.3,76.9,73.8,112.0,0
1,18,1192.5,280.5,139.0,319.0,0.4357367,159.6,113.4,31.5,142.4,113.6,31.3,173.8,93.1,167.1,162.5,95.0,169.1,81.9,82.3,99.8,96.0,0
2,18,1079.5,358.5,121.0,415.0,0.29156625,109.4,112.4,13.4,146.8,78.5,3.4,160.9,96.0,169.2,165.8,76.0,171.3,99.0,75.1,73.2,112.7,0
1,19,1193.5,284.5,139.0,319.0,0.4357367,162.6,115.0,33.1,140.9,116.7,34.7,176.7,94.0,166.0,165.0,97.0,166.8,81.9,82.0,99.9,96.2,0
2,19,1079.5,364.5,121.0,415.0,0.29156625,115.0,160.4,11.2,140.1,31.8,2.7,160.0,144.3,167.1,163.7,33.3,167.9,149.3,29.1,22.8,158.8,0
1,20,1194.0,289.0,140.0,316.0,0.443038,165.7,114.8,33.2,138.8,118.0,35.9,179.1,95.2,164.4,166.3,98.7,165.6,81.7,82.2,100.4,95.7,0
2,20,1081.0,370.0,122.0,412.0,0.2961165,118.7,178.4,7.8,137.8,10.3,1.4,157.6,156.5,161.5,161.3,22.0,162.4,170.6,8.8,5.0,175.6,0
1,21,1194.0,295.0,138.0,314.0,0.43949044,169.8,112.7,30.6,142.7,115.7,34.3,178.5,95.7,163.8,159.8,105.0,159.1,82.1,81.4,100.6,95.9,0
2,21,1083.0,371.0,124.0,412.0,0.30097088,124.4,168.7,9.0,141.7,21.4,2.3,156.0,147.7,157.8,159.3,29.6,159.4,159.7,19.2,10.1,171.1,0
1,22,1193.5,297.5,139.0,309.0,0.4498382,163.8,117.6,36.0,141.6,115.8,34.3,177.5,98.0,160.7,156.6,104.4,159.9,81.5,81.5,101.3,95.7,0
2,22,1084.5,374.0,123.0,408.0,0.30147058,128.4,152.8,5.8,146.2,37.7,6.2,153.7,133.7,157.6,156.7,43.9,158.4,147.0,31.6,23.8,157.6,0
1,23,1198.5,299.5,131.0,303.0,0.43234324,170.1,110.2,30.9,143.6,116.3,31.7,176.5,100.6,155.9,164.6,101.9,165.4,79.2,84.5,103.5,92.7,0
2,23,1087.5,378.5,127.0,403.0,0.31513646,132.6,168.3,2.7,145.7,3.7,5.4,152.0,168.3,155.3,154.4,10.7,156.3,171.1,9.0,13.0,166.9,0
1,24,1200.5,302.0,129.0,290.0,0.4448276,176.7,109.7,32.2,145.6,116.8,30.6,170.3,100.5,153.5,171.7,100.4,169.3,77.5,86.2,106.0,90.3,0
2,24,1088.0,382.0,130.0,396.0,0.32828283,145.9,134.8,0.5,147.9,41.5,2.2,158.8,156.3,159.5,161.4,23.2,160.0,135.3,43.7,44.2,136.8,0
1,25,1202.0,304.0,132.0,280.0,0.47142857,176.0,109.2,35.3,144.3,116.0,28.4,165.2,105.7,145.0,173.4,97.9,172.8,73.9,87.5,109.3,89.3,0
2,25,1088.0,383.5,138.0,395.0,0.34936708,155.3,115.4,5.8,147.4,68.1,1.0,155.4,138.0,151.5,157.5,40.7,153.5,109.6,67.2,70.5,112.7,0
1,26,1203.5,306.5,131.0,273.0,0.47985348,178.7,107.4,34.1,144.1,113.3,28.6,164.0,113.2,136.9,175.7,91.4,176.4,73.3,84.6,109.9,92.2,0
2,26,1089.0,387.0,156.0,390.0,0.4,167.1,104.3,21.4,149.9,79.4,11.5,150.1,127.1,132.3,150.5,49.8,135.5,82.8,90.9,100.7,85.6,0
1,27,1203.0,311.0,136.0,264.0,0.5151515,175.8,106.2,49.5,143.2,111.5,19.8,156.3,117.4,116.3,177.9,86.4,171.7,56.7,91.7,126.2,85.3,0
2,27,1092.5,389.5,175.0,389.0,0.44987145,160.0,111.0,26.7,157.8,64.9,25.5,138.5,140.1,120.2,139.1,38.9,124.4,84.3,90.4,99.7,85.6,0
1,28,1205.5,313.0,141.0,252.0,0.5595238,164.8,108.9,52.1,148.8,111.4,24.4,155.3,113.8,120.7,176.2,92.9,176.4,56.7,87.1,125.5,90.7,0
2,28,1092.5,393.5,181.0,381.0,0.47506562,157.7,110.7,33.3,161.8,64.8,34.2,153.8,127.5,123.6,152.7,52.7,127.5,77.4,99.0,108.9,74.7,0
1,29,1206.5,314.5,147.0,247.0,0.5951417,174.2,106.0,75.9,153.4,108.1,10.4,155.5,113.6,94.5,175.1,87.0,146.6,30.1,118.6,151.8,59.5,0
2,29,1084.5,398.0,175.0,372.0,0.4704301,170.0,113.0,40.5,160.2,70.8,32.7,152.0,128.8,116.4,152.9,56.3,125.4,72.5,103.5,114.8,69.1,0
1,30,1085.5,400.5,183.0,365.0,0.50136983,171.5,116.8,45.0,162.6,65.0,40.5,147.3,133.6,109.7,148.8,52.8,118.8,71.8,105.5,116.6,66.0,0
2,30,1206.5,321.5,145.0,241.0,0.6016598,161.4,105.3,78.5,153.8,106.0,23.6,141.7,122.7,82.2,167.5,81.1,129.5,26.8,129.6,155.1,48.4,0
1,31,1083.5,408.5,181.0,349.0,0.51862466,174.5,113.3,49.1,160.6,72.6,37.7,146.7,129.9,107.2,146.9,52.8,115.5,64.1,110.3,122.9,62.7,0
2,31,1206.5,325.5,155.0,235.0,0.65957445,169.0,96.8,87.6,162.3,104.2,55.8,163.7,106.9,82.3,175.7,92.6,112.6,9.2,160.0,170.8,20.0,0
1,32,1081.0,416.0,190.0,330.0,0.57575756,173.2,118.2,60.6,160.3,66.3,50.8,148.4,132.0,95.8,147.2,48.6,101.8,57.6,117.1,132.1,53.2,0
2,32,1210.5,329.0,147.0,228.0,0.6447368,172.2,86.6,70.8,157.1,102.1,48.9,152.7,108.1,87.3,172.2,90.9,119.5,15.8,151.0,164.5,28.6,0
1,33,1079.5,423.5,201.0,317.0,0.6340694,178.3,118.4,63.7,163.3,69.2,49.1,143.3,131.8,96.1,143.6,50.1,105.1,54.7,118.2,132.1,55.0,0
2,33,1210.0,331.5,148.0,223.0,0.66367716,171.8,85.0,75.3,158.6,103.0,60.6,154.2,110.1,79.7,174.0,95.8,112.3,9.7,163.5,170.2,16.5,0
1,34,1077.0,430.0,202.0,304.0,0.6644737,176.1,116.9,68.4,154.4,78.5,44.1,137.1,137.4,85.5,137.1,43.6,95.5,48.5,122.6,137.1,51.8,0
2,34,1211.0,336.5,144.0,217.0,0.6635945,166.8,86.2,77.6,157.7,104.6,62.1,153.2,110.9,78.3,171.1,94.2,108.1,8.6,166.7,170.8,13.8,0
1,35,1076.5,434.0,205.0,290.0,0.70689654,173.8,122.7,77.2,162.7,67.1,58.6,133.1,146.4,71.3,133.6,33.1,79.6,45.5,125.7,142.3,46.5,0
2,35,1212.0,340.0,144.0,214.0,0.6728972,167.4,89.1,82.5,155.9,102.1,67.5,152.8,112.7,74.0,169.3,89.7,100.1,6.6,169.6,173.3,10.5,0
1,36,1078.0,438.0,206.0,278.0,0.7410072,169.6,121.1,82.1,161.3,68.4,62.8,128.9,146.2,66.1,129.3,33.5,75.6,39.0,131.2,147.7,42.1,0
2,36,1212.5,341.5,143.0,211.0,0.67772514,167.7,89.2,80.0,152.4,102.4,62.4,154.3,117.6,70.7,171.8,92.1,106.5,9.2,164.8,171.7,14.4,0
1,37,1078.0,444.5,208.0,265.0,0.7849057,173.5,121.6,76.5,163.2,64.5,62.1,123.1,143.4,74.2,122.2,40.5,86.4,45.1,126.6,142.4,45.9,0
2,37,1211.0,341.0,144.0,206.0,0.69902915,166.2,91.2,83.5,150.2,102.4,63.7,152.3,120.2,66.2,171.3,91.8,104.3,7.7,166.1,173.6,12.6,0
1,38,1079.5,445.5,211.0,257.0,0.82101166,167.4,122.6,82.9,155.5,70.2,57.6,121.6,149.0,64.6,121.8,30.6,76.7,39.7,127.7,146.4,46.2,0
2,38,1210.5,341.5,145.0,205.0,0.70731705,168.8,88.7,83.4,151.3,102.1,68.6,150.8,121.6,62.5,167.6,89.3,97.3,5.3,170.7,176.0,8.0,0
1,39,1079.5,448.0,215.0,254.0,0.8464567,168.6,124.5,84.0,160.2,60.8,66.7,120.8,149.5,65.4,120.3,29.9,76.7,40.5,127.5,145.2,46.8,0
2,39,1210.0,341.5,146.0,203.0,0.7192118,171.6,88.7,86.7,153.1,101.8,74.5,149.4,121.1,60.0,163.1,86.2,89.1,1.9,176.4,178.9,2.8,0
1,40,1079.0,451.0,218.0,246.0,0.88617885,168.5,126.9,87.8,163.7,59.0,70.2,113.1,154.0,59.5,112.3,25.6,70.8,39.1,129.3,146.5,45.2,0
2,40,1210.0,341.5,146.0,203.0,0.7192118,172.6,90.3,90.2,154.4,102.0,77.4,152.0,121.4,58.2,163.1,86.9,87.0,0.0,179.4,179.6,0.1,0
1,41,1080.0,453.5,220.0,241.0,0.9128631,169.7,127.8,86.9,174.2,49.6,77.9,93.5,167.1,48.8,92.9,13.1,60.5,40.9,127.5,144.1,47.5,0
2,41,1210.0,342.0,146.0,202.0,0.7227723,171.7,92.6,94.3,154.6,101.1,80.5,153.9,121.2,56.4,163.2,85.6,83.3,1.7,178.4,177.6,2.3,0
1,42,1080.0,456.5,220.0,235.0,0.9361702,168.7,129.0,95.6,163.3,59.1,77.4,104.1,158.9,48.9,103.4,22.1,60.1,33.4,136.4,152.2,38.0,0
2,42,1210.5,342.5,145.0,203.0,0.71428573,173.5,92.0,95.2,155.0,100.4,82.8,156.1,120.8,54.9,165.7,86.1,81.9,3.2,176.8,175.7,4.2,0
1,43,1080.0,457.0,220.0,232.0,0.94827586,178.0,130.4,95.0,148.4,93.2,34.2,104.5,151.3,60.3,106.5,28.2,77.0,35.4,127.4,148.4,48.8,0
2,43,1210.5,343.0,145.0,204.0,0.7107843,176.2,94.0,97.9,156.4,100.4,84.2,152.9,121.7,53.7,160.3,83.2,78.0,3.9,175.4,175.4,5.3,0
1,44,1079.5,461.0,219.0,224.0,0.9776786,177.4,127.0,98.8,165.5,67.4,73.6,102.5,149.6,54.6,101.2,30.3,65.4,28.1,141.0,155.8,35.1,0
