Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
2,27,1017.5,401.5,151.0,213.0,0.7089202,160.8,101.8,59.4,164.8,78.8,64.2,178.0,79.9,96.2,177.1,98.3,93.7,161.2,14.6,16.3,167.9,1
1,28,1220.5,433.0,215.0,306.0,0.70261437,145.3,84.8,19.5,173.4,126.8,59.3,126.5,44.6,115.6,124.8,157.5,85.4,104.3,67.5,71.0,117.2,1
2,28,1024.0,406.5,166.0,203.0,0.817734,159.7,101.8,64.1,167.9,83.3,74.2,176.9,80.4,90.9,173.8,97.6,88.0,165.9,9.2,10.5,174.4,1
1,29,1216.0,439.0,218.0,296.0,0.7364865,139.7,84.8,22.7,174.7,127.5,64.5,112.1,30.6,99.0,113.6,165.4,73.4,107.5,63.0,68.4,121.2,1
2,29,1024.5,410.0,171.0,200.0,0.855,157.2,97.7,66.2,173.4,88.0,78.0,179.4,78.5,88.8,176.4,100.3,83.8,163.8,10.0,10.3,175.9,1
1,30,1213.5,442.5,221.0,291.0,0.7594502,137.2,86.0,22.7,174.6,127.9,67.0,104.7,22.4,88.1,107.4,170.4,64.9,108.7,60.9,65.7,124.7,1
2,30,1024.5,414.5,167.0,191.0,0.87434554,154.9,107.8,55.4,165.6,82.6,71.1,179.4,77.4,89.8,178.1,99.4,87.6,163.2,11.4,12.4,173.0,1
1,31,1213.0,447.0,222.0,280.0,0.79285717,142.5,75.0,37.0,177.2,131.6,72.7,95.0,16.0,78.4,100.9,174.3,58.9,112.0,58.9,62.4,126.7,1
2,31,1027.0,416.5,164.0,189.0,0.8677249,154.4,107.6,65.8,163.7,79.5,76.4,179.8,82.5,84.6,178.2,94.4,84.2,173.3,3.1,2.2,178.6,1
1,32,1210.5,450.5,221.0,277.0,0.7978339,142.2,79.5,34.8,178.8,130.8,75.2,91.8,12.7,73.0,98.1,175.9,54.2,114.3,55.6,60.3,129.8,1
2,32,1026.5,419.0,161.0,190.0,0.8473684,156.4,121.2,71.4,165.5,65.5,75.6,173.0,88.1,75.4,170.6,87.5,82.2,167.4,10.2,12.7,169.7,1
1,33,1212.0,456.0,218.0,270.0,0.8074074,143.6,75.6,39.1,179.1,129.2,73.3,87.7,7.8,67.6,97.5,179.8,50.2,114.7,55.9,59.8,129.6,1
2,33,1013.5,418.5,137.0,187.0,0.7326203,155.8,116.6,58.3,158.4,68.4,65.6,176.1,85.6,88.8,179.3,89.5,91.4,175.0,2.8,3.2,179.0,1
1,34,1209.5,458.5,221.0,267.0,0.82771534,152.3,78.9,33.7,178.4,128.5,72.2,80.0,3.3,65.7,92.2,177.6,48.9,112.6,56.3,62.4,128.7,1
2,34,1018.5,418.5,149.0,185.0,0.8054054,159.1,117.4,66.0,166.8,68.3,71.3,168.5,90.8,86.9,171.8,85.1,91.5,176.6,2.9,3.9,176.6,1
1,35,1206.0,462.0,220.0,260.0,0.84615386,155.5,77.0,34.3,176.9,130.4,72.0,75.7,0.6,63.8,89.3,175.6,48.4,111.3,58.4,63.2,127.1,1
1,36,1204.5,464.0,221.0,256.0,0.86328125,149.3,82.0,28.9,178.4,128.2,70.2,68.1,8.0,56.1,83.9,170.9,43.9,110.9,58.0,64.1,127.0,1
1,37,1204.0,465.0,220.0,254.0,0.86614174,138.4,84.7,24.7,178.7,127.4,68.1,62.7,13.6,51.7,80.4,167.7,41.6,109.3,59.3,65.3,126.1,1
1,38,1202.5,465.5,223.0,253.0,0.88142294,117.6,96.0,13.1,175.5,126.6,68.2,60.7,12.8,52.2,79.0,168.4,40.9,109.1,58.4,65.0,127.5,1
1,39,1201.5,466.0,219.0,250.0,0.876,114.6,104.0,4.2,174.5,127.3,68.1,66.3,6.8,58.9,82.9,171.3,44.4,108.1,59.2,65.7,126.9,1
1,40,1203.5,466.5,221.0,249.0,0.8875502,126.4,115.6,7.1,171.8,126.8,68.9,71.6,1.8,67.0,83.2,175.2,46.8,108.5,57.9,65.2,128.4,1
1,41,1205.5,467.0,229.0,248.0,0.9233871,119.4,118.2,10.7,170.8,125.5,66.7,67.4,2.0,64.1,81.9,173.3,45.8,107.5,58.8,66.1,127.5,1
1,42,1205.5,468.0,233.0,250.0,0.932,124.4,119.5,12.0,171.8,124.7,66.3,68.4,0.3,65.5,81.6,174.0,45.8,107.5,58.4,65.9,128.2,1
1,43,1209.5,474.5,245.0,259.0,0.9459459,150.9,124.0,14.2,179.0,127.3,68.9,88.1,14.5,77.8,94.8,179.0,52.5,109.8,58.4,63.3,128.5,1
1,44,1202.0,469.0,230.0,252.0,0.9126984,121.3,106.9,3.8,172.7,128.3,70.5,63.8,4.7,57.1,86.1,172.2,42.5,110.7,57.8,61.7,129.7,1
2,44,1018.0,420.5,134.0,177.0,0.75706214,140.8,113.4,27.5,149.1,74.1,39.5,168.3,66.7,100.5,162.1,111.8,97.6,140.9,34.7,33.8,150.7,1
1,45,1202.5,469.0,229.0,252.0,0.90873015,128.4,101.6,10.6,175.9,127.8,71.4,64.3,3.0,57.2,86.5,173.1,42.0,112.2,56.4,60.3,131.1,1
1,46,1201.5,469.0,229.0,252.0,0.90873015,124.2,98.4,14.1,173.5,129.4,72.8,65.5,4.6,55.4,88.3,172.3,41.6,112.5,56.6,60.1,130.8,1
1,47,1202.0,469.5,230.0,253.0,0.90909094,128.1,101.5,11.5,175.3,128.6,72.7,65.2,4.9,54.8,89.2,172.2,40.8,113.0,56.0,59.7,131.4,1
1,48,1203.5,470.0,231.0,252.0,0.9166667,130.0,98.6,17.2,174.1,129.2,75.8,74.0,4.4,61.4,92.2,176.0,42.1,115.8,53.4,57.0,133.9,1
1,49,1200.0,467.0,230.0,246.0,0.93495935,126.9,99.8,13.8,173.1,128.4,73.6,77.7,0.9,60.9,93.4,174.6,43.0,113.6,54.9,60.0,131.6,1
2,49,1016.0,415.0,132.0,184.0,0.7173913,143.8,121.0,34.6,151.8,67.2,47.6,179.8,85.3,106.2,176.3,92.1,104.0,155.5,19.6,21.0,163.9,1
1,50,1200.5,467.5,231.0,247.0,0.9352227,137.3,92.2,24.7,175.4,127.1,74.9,80.6,5.6,62.6,95.0,177.3,43.5,116.9,52.2,57.0,133.9,1
2,50,1017.0,413.5,138.0,181.0,0.76243097,140.4,120.4,33.3,152.3,68.0,48.2,177.8,84.0,106.0,176.6,92.1,103.4,153.7,19.8,22.0,164.5,1
1,51,1202.0,467.0,232.0,248.0,0.9354839,140.1,94.5,22.9,175.6,125.4,73.7,74.5,0.3,57.3,91.0,175.2,41.3,117.4,51.6,57.0,134.0,1
2,51,1006.0,414.5,122.0,183.0,0.6666667,147.1,118.6,41.2,158.5,70.6,57.3,169.0,91.4,109.1,173.4,84.5,106.2,159.7,13.3,17.7,169.3,1
1,52,1201.0,466.0,232.0,250.0,0.928,136.1,87.6,29.8,174.2,127.4,75.8,73.6,6.8,50.5,88.7,171.5,37.8,117.4,51.6,57.3,133.7,1
2,52,1010.5,414.0,135.0,186.0,0.7258065,156.1,120.4,74.6,173.0,81.7,88.8,158.8,100.0,85.1,162.0,75.1,98.0,165.0,7.1,14.9,173.0,1
1,53,1200.0,466.0,234.0,256.0,0.9140625,140.3,88.2,31.2,172.0,126.0,76.3,77.4,2.7,52.8,91.3,173.9,38.5,119.4,49.7,55.5,135.4,1
2,53,1019.5,412.5,153.0,189.0,0.8095238,144.9,126.2,39.4,157.9,68.8,58.3,168.6,91.1,103.2,171.4,84.2,103.8,165.5,10.4,12.0,172.0,1
1,54,1203.0,464.5,238.0,257.0,0.92607003,133.9,86.0,34.7,169.3,127.9,79.6,77.7,4.5,49.7,90.7,172.8,36.0,120.7,48.3,54.2,136.8,1
2,54,1020.5,412.0,149.0,190.0,0.7842105,145.2,119.1,33.8,154.4,70.1,51.3,177.0,84.1,106.6,179.0,91.8,102.3,152.9,18.8,22.4,165.9,1
1,55,1204.0,464.5,234.0,261.0,0.8965517,130.2,84.9,35.5,165.7,127.3,79.0,86.0,4.1,58.5,95.0,178.0,41.2,120.5,48.3,54.4,136.9,1
2,55,1020.5,411.5,149.0,189.0,0.78835976,148.3,119.0,31.5,155.7,71.0,51.0,172.8,87.9,113.1,175.0,87.7,108.1,150.5,20.1,25.2,164.3,1
1,56,1204.5,464.0,233.0,262.0,0.889313,125.2,78.3,44.7,168.2,136.1,88.6,89.8,2.7,53.2,99.6,175.9,36.9,123.1,47.5,50.4,139.0,1
2,56,1018.5,409.5,145.0,195.0,0.74358976,151.6,116.0,29.4,153.8,69.6,42.8,172.1,89.6,119.5,174.2,88.4,113.8,145.5,26.8,29.9,157.8,1
1,57,1206.0,461.5,232.0,261.0,0.8888889,124.8,82.8,40.3,169.5,135.5,88.6,95.2,5.7,56.1,102.4,178.1,38.5,123.1,46.9,50.4,139.6,1
2,57,1012.0,408.0,132.0,192.0,0.6875,152.5,124.1,29.2,159.0,63.3,42.8,170.6,92.2,116.7,173.2,84.3,114.0,153.3,20.5,24.6,161.6,1
