Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
1,20,1411.0,580.0,302.0,528.0,0.5719697,158.3,121.8,59.6,143.2,66.1,46.1,141.0,140.1,98.0,138.7,44.2,108.0,62.2,112.1,121.9,63.8,1
2,20,1729.0,644.0,340.0,402.0,0.84577113,173.9,119.5,91.5,133.2,114.2,28.2,149.2,111.7,94.0,167.7,89.2,124.4,28.0,142.4,154.3,35.3,1
1,21,1410.5,584.5,303.0,519.0,0.58381504,157.3,120.0,61.6,143.4,66.5,50.2,140.1,140.6,94.8,139.0,44.5,104.8,58.5,116.7,124.5,60.3,1
2,21,1729.0,644.5,336.0,401.0,0.8379052,175.5,118.6,90.0,136.1,112.7,29.2,147.0,112.7,94.0,166.1,88.8,125.0,28.6,141.9,153.3,36.2,1
1,22,1412.0,588.5,308.0,511.0,0.60273975,160.7,122.6,64.5,143.0,66.2,49.3,138.2,142.8,91.6,136.4,40.3,101.1,58.1,115.5,125.7,60.7,1
2,22,1726.5,645.5,339.0,399.0,0.84962404,174.0,119.8,89.0,138.6,111.1,27.3,149.7,109.2,99.9,166.9,89.9,129.7,30.8,138.4,151.0,39.8,1
1,23,1412.0,595.5,312.0,497.0,0.6277666,158.7,121.3,65.4,140.0,69.6,47.8,137.9,142.8,89.9,136.2,40.0,99.2,55.9,117.5,127.3,59.3,1
2,23,1725.0,644.5,340.0,399.0,0.85213035,172.5,121.7,88.2,139.2,110.9,23.9,144.6,116.0,95.1,168.4,91.3,134.0,33.6,134.8,148.9,42.7,1
1,24,1412.0,598.0,316.0,492.0,0.6422764,159.9,124.1,67.4,141.1,66.5,50.4,136.3,146.2,86.8,134.0,36.5,95.9,56.6,116.9,127.1,59.4,1
2,24,1727.0,644.5,336.0,397.0,0.84634763,171.0,120.0,85.0,140.6,112.1,21.5,138.4,120.3,92.6,169.6,92.9,137.3,35.0,133.5,147.1,44.4,1
1,25,1413.0,601.5,322.0,485.0,0.66391754,161.2,123.3,71.7,143.9,65.9,56.8,135.5,147.2,81.5,132.6,35.1,89.5,51.6,122.7,131.3,54.4,1
2,25,1727.0,646.5,334.0,393.0,0.84987277,171.2,120.4,83.5,140.1,113.6,18.4,141.5,116.1,99.0,172.1,94.7,141.0,36.8,132.1,144.9,46.2,1
1,26,1413.0,607.5,328.0,471.0,0.6963906,160.8,125.6,74.5,149.7,60.2,63.4,128.8,153.3,74.0,127.1,30.0,82.6,51.1,123.6,132.7,52.6,1
2,26,1727.5,648.0,333.0,390.0,0.85384613,166.3,120.8,86.0,139.4,115.4,19.5,153.4,103.1,111.5,175.3,95.3,140.3,34.8,134.9,145.3,44.9,1
1,27,1415.5,614.5,339.0,463.0,0.73218143,167.7,119.9,74.2,144.0,67.4,59.1,130.8,140.6,77.3,135.5,43.1,88.8,45.7,126.5,142.1,45.7,1
2,27,1727.0,649.0,334.0,388.0,0.86082476,163.1,122.0,87.0,141.5,114.0,20.8,160.6,97.0,118.3,179.8,98.7,144.2,35.0,134.8,144.7,45.5,1
1,28,1415.0,619.0,342.0,454.0,0.75330395,166.5,118.6,76.0,144.0,68.1,62.0,126.4,142.8,71.9,130.5,40.8,82.9,42.6,130.1,145.3,42.1,1
2,28,1724.5,650.5,337.0,385.0,0.87532467,162.1,122.6,87.7,144.4,113.7,22.2,152.4,103.1,112.7,174.2,96.3,141.4,34.8,135.8,144.2,45.1,1
1,29,1414.0,623.0,342.0,446.0,0.76681614,165.6,118.5,77.1,141.6,68.8,62.2,124.0,144.5,68.8,128.0,39.3,80.1,41.4,131.0,146.7,40.8,1
2,29,1724.0,651.5,340.0,383.0,0.88772845,161.6,123.7,87.4,147.9,111.8,22.9,140.1,117.7,99.3,171.8,95.1,141.1,36.3,134.7,143.0,46.0,1
1,30,1412.5,626.5,341.0,439.0,0.77676535,164.7,118.1,78.8,141.1,69.8,63.5,121.2,146.5,65.0,124.9,36.8,75.7,39.3,133.3,148.5,38.8,1
2,30,1722.0,651.5,342.0,381.0,0.8976378,164.9,121.7,86.7,152.2,110.1,25.4,111.4,150.0,63.5,179.2,106.5,149.4,35.0,135.5,146.6,42.9,1
1,31,1413.0,634.5,342.0,427.0,0.80093676,161.4,119.5,81.3,139.2,68.4,65.6,120.9,148.6,60.6,125.1,35.3,72.2,38.2,134.0,150.9,36.9,1
2,31,1722.5,652.5,341.0,381.0,0.8950131,165.8,121.2,83.6,154.3,107.1,25.4,93.9,169.4,45.7,169.6,100.5,145.5,37.6,132.5,144.9,45.0,1
1,32,1413.0,637.5,342.0,419.0,0.8162291,159.9,119.3,81.3,138.7,67.7,66.5,115.7,152.4,56.8,119.2,30.7,67.8,37.9,134.2,150.9,37.0,1
2,32,1726.0,653.0,336.0,386.0,0.8704663,171.9,124.2,86.8,149.7,109.9,24.3,89.4,168.7,46.1,143.9,74.5,117.6,37.4,134.3,145.3,43.1,1
1,33,1412.0,641.5,344.0,413.0,0.8329298,160.0,117.1,82.9,142.1,67.1,72.3,112.1,153.6,52.5,113.6,28.9,61.5,34.2,139.4,153.8,32.6,1
2,33,1726.0,655.5,334.0,379.0,0.8812665,173.5,126.3,83.5,149.4,106.9,21.7,79.9,177.8,38.0,104.5,32.8,81.7,42.8,128.6,139.7,48.9,1
1,34,1412.5,645.5,345.0,405.0,0.8518519,160.7,120.3,85.2,144.9,63.5,75.5,109.9,156.2,50.2,110.4,26.3,58.7,35.1,139.0,153.5,32.4,1
2,34,1727.0,658.0,334.0,376.0,0.88829786,174.9,125.8,83.2,148.9,106.3,22.8,76.6,177.4,38.6,87.6,16.2,65.6,42.6,129.1,138.9,49.4,1
1,35,1412.0,649.0,344.0,400.0,0.86,158.0,121.2,86.4,144.0,62.1,76.8,108.1,157.9,47.4,108.3,24.6,56.2,34.8,138.9,154.7,31.6,1
2,35,1726.5,658.5,335.0,375.0,0.8933333,179.7,124.0,80.4,148.8,106.8,22.0,78.4,179.1,44.1,86.5,17.5,68.2,43.5,128.9,136.8,50.8,1
1,36,1414.0,653.0,344.0,390.0,0.8820513,156.0,124.5,86.7,141.6,62.0,73.3,104.1,161.7,46.0,103.5,20.6,55.1,37.8,135.3,152.4,34.5,1
2,36,1729.5,659.0,329.0,372.0,0.8844086,176.8,129.2,85.2,147.1,107.2,21.4,81.8,173.9,49.9,91.8,25.2,76.5,44.0,128.6,136.2,51.2,1
1,37,1415.0,657.0,346.0,384.0,0.9010417,154.1,124.3,89.0,141.1,62.1,75.9,103.0,161.4,43.4,103.6,21.8,53.3,35.3,138.0,155.2,31.5,1
