Employee ID,Frame,Box x,Box y,Box width,Box height,Width-to-height ratio,right_shoulder&right_elbow - RIGHT_ELBOW - right_elbow&right_wrist,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&left_shoulder,right_shoulder&right_elbow - RIGHT_SHOULDER - right_shoulder&right_hip,left_shoulder&left_elbow - LEFT_ELBOW - left_elbow&left_wrist,left_shoulder&left_elbow - LEFT_SHOULDER - right_shoulder&left_shoulder,left_shoulder&left_elbow - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&right_knee - RIGHT_KNEE - right_knee&right_ankle,right_hip&right_knee - RIGHT_HIP - right_hip&left_hip,right_hip&right_knee - RIGHT_HIP - right_shoulder&right_hip,left_hip&left_knee - LEFT_KNEE - left_knee&left_ankle,left_hip&left_knee - LEFT_HIP - right_hip&left_hip,left_hip&left_knee - LEFT_HIP - left_shoulder&left_hip,right_shoulder&left_shoulder - RIGHT_SHOULDER - right_shoulder&right_hip,right_shoulder&left_shoulder - LEFT_SHOULDER - left_shoulder&left_hip,right_hip&left_hip - RIGHT_HIP - right_shoulder&right_hip,right_hip&left_hip - LEFT_HIP - left_shoulder&left_hip,Fatigue or not
1,25,868.5,552.5,139.0,311.0,0.44694534,137.5,99.7,13.0,158.3,91.8,29.3,157.1,71.9,130.5,160.2,103.8,129.9,112.8,62.5,58.5,126.2,0
2,25,1077.0,559.0,160.0,328.0,0.4878049,144.6,55.6,35.6,145.3,124.1,38.5,154.1,44.2,124.7,155.7,134.8,122.6,91.2,85.6,80.6,102.6,0
1,26,868.0,551.0,136.0,320.0,0.425,139.7,100.5,8.4,160.1,90.8,25.3,157.4,72.7,135.8,160.7,103.3,134.2,108.9,65.5,63.1,122.5,0
2,26,1077.0,558.0,158.0,334.0,0.4730539,143.3,53.2,35.4,140.8,124.3,35.9,155.0,42.7,126.6,156.2,136.3,124.7,88.7,88.4,83.9,99.0,0
1,27,867.0,549.0,132.0,324.0,0.4074074,142.1,105.5,5.8,156.5,85.1,20.1,158.7,81.2,141.0,161.1,98.0,138.0,111.3,64.9,59.7,124.0,0
2,27,1078.0,557.0,156.0,338.0,0.46153846,140.1,57.6,31.5,139.4,121.5,34.1,156.5,45.2,130.3,157.8,133.0,128.6,89.1,87.4,85.1,98.4,0
1,28,866.0,546.0,132.0,330.0,0.4,138.3,108.4,2.7,153.2,83.0,17.8,158.3,84.3,143.7,161.1,94.9,140.7,111.1,65.1,59.4,124.4,0
2,28,1078.0,555.5,156.0,345.0,0.45217392,137.5,54.1,32.7,136.1,124.3,35.0,154.2,41.3,129.9,154.4,137.4,127.5,86.9,89.4,88.6,95.2,0
1,29,866.5,546.0,131.0,338.0,0.38757396,140.1,115.1,2.8,151.6,76.0,16.0,157.9,95.4,145.8,159.8,85.3,142.9,117.9,60.0,50.4,131.7,0
2,29,1078.0,553.0,154.0,348.0,0.44252872,141.6,48.7,33.5,137.5,128.6,34.0,148.6,29.2,126.9,147.4,150.2,124.2,82.2,94.6,97.7,85.6,0
